,artist_name,track_name,album_name,release_date,artist_popularity,track_popularity,artist_genres,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hit,Dance_miss,Energy_miss,Valence_miss,decade_maker,decades,Spain,variable,value
1291,The Smashing Pumpkins,Disarm - Remastered,Siamese Dream (2011 - Remaster),1993-07-27,70,64,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock', 'spacegrunge']",4,-10.205,0,0.0277,0.142,0.781,0.139,129.517,audio_features,7A8caPxvrT8ZgLvQPPUCcj,spotify:track:7A8caPxvrT8ZgLvQPPUCcj,https://api.spotify.com/v1/tracks/7A8caPxvrT8ZgLvQPPUCcj,https://api.spotify.com/v1/audio-analysis/7A8caPxvrT8ZgLvQPPUCcj,196905,4,0,1,1,1,1993,1990s,all_popular,valence,0.217
1292,Manic Street Preachers,If You Tolerate This Your Children Will Be Next,This Is My Truth Tell Me Yours,1998-09-14,55,62,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']",0,-6.189,1,0.0418,0.00019,0.018,0.084,127.673,audio_features,2VmyLy2HQlkevZYboXHM5O,spotify:track:2VmyLy2HQlkevZYboXHM5O,https://api.spotify.com/v1/tracks/2VmyLy2HQlkevZYboXHM5O,https://api.spotify.com/v1/audio-analysis/2VmyLy2HQlkevZYboXHM5O,290960,5,0,1,0,1,1998,1990s,all_popular,valence,0.267
1293,Daft Punk,Around the World,Homework,1997-01-17,79,75,"['electro', 'filter house']",7,-5.311,1,0.15,0.00356,0.889,0.0906,121.294,audio_features,1pKYYY0dkg23sQQXi0Q5zN,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,https://api.spotify.com/v1/tracks/1pKYYY0dkg23sQQXi0Q5zN,https://api.spotify.com/v1/audio-analysis/1pKYYY0dkg23sQQXi0Q5zN,429533,4,1,0,0,0,1997,1990s,all_popular,valence,0.841
1294,DJ Jazzy Jeff & The Fresh Prince,Summertime,Homebase,1991-07-09,54,66,"['gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",7,-14.439,1,0.063,0.0455,1.84e-06,0.845,95.116,audio_features,20XdEFyaUR9C7aDIdq2OAd,spotify:track:20XdEFyaUR9C7aDIdq2OAd,https://api.spotify.com/v1/tracks/20XdEFyaUR9C7aDIdq2OAd,https://api.spotify.com/v1/audio-analysis/20XdEFyaUR9C7aDIdq2OAd,270973,4,0,1,1,1,1991,1990s,all_popular,valence,0.469
1295,Seal,Crazy,Seal,1991-06-11,62,57,['british soul'],4,-6.744,0,0.0426,0.408,0.00341,0.11,102.871,audio_features,10tdqQKFhddpkjzxllTVRj,spotify:track:10tdqQKFhddpkjzxllTVRj,https://api.spotify.com/v1/tracks/10tdqQKFhddpkjzxllTVRj,https://api.spotify.com/v1/audio-analysis/10tdqQKFhddpkjzxllTVRj,268040,4,0,1,0,0,1991,1990s,all_popular,valence,0.899
1296,Chris Isaak,Wicked Game,Heart Shaped World,1989-06-13,62,76,['mellow gold'],9,-18.09,1,0.0294,0.68,0.00837,0.0879,112.306,audio_features,7w5AOd6HrDIHewHfpABEss,spotify:track:7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/tracks/7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/audio-analysis/7w5AOd6HrDIHewHfpABEss,289067,4,0,1,1,1,1989,1990s,all_popular,valence,0.359
1297,P.M. Dawn,Set Adrift on Memory Bliss (Re-Recorded),80's & 90's Jams! Hits of the Decade,2014-03-01,44,56,['contemporary r&b'],5,-8.552,0,0.0715,0.00118,0.00658,0.136,100.025,audio_features,0qiF6U6WT4nGQTQnhU1chs,spotify:track:0qiF6U6WT4nGQTQnhU1chs,https://api.spotify.com/v1/tracks/0qiF6U6WT4nGQTQnhU1chs,https://api.spotify.com/v1/audio-analysis/0qiF6U6WT4nGQTQnhU1chs,235800,4,0,0,1,1,2014,2010s,all_popular,valence,0.482
1298,Fatboy Slim,The Rockafeller Skank - Short Edit,Rockafeller Skank,1998-06-01,61,52,['big beat'],7,-6.264,1,0.255,0.00503,0.00643,0.293,152.573,audio_features,5OUxpgFmz54y95OZVeyP8z,spotify:track:5OUxpgFmz54y95OZVeyP8z,https://api.spotify.com/v1/tracks/5OUxpgFmz54y95OZVeyP8z,https://api.spotify.com/v1/audio-analysis/5OUxpgFmz54y95OZVeyP8z,241467,4,0,1,0,1,1998,1990s,all_popular,valence,0.145
1299,Blur,Girls & Boys,Blur: The Best Of,2000-10-23,67,68,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",7,-8.354,0,0.0315,0.00986,0.0,0.0601,120.048,audio_features,5CeL9C3bsoe4yzYS1Qz8cw,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/audio-analysis/5CeL9C3bsoe4yzYS1Qz8cw,259387,4,0,1,0,0,2000,2000s,all_popular,valence,0.899
1300,Blind Melon,No Rain,Blind Melon,1992-01-01,60,76,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'pop rock', 'rock']",9,-9.342,1,0.0316,0.619,5.09e-05,0.255,148.117,audio_features,6txWz9UapYHVxEd7dDIHXT,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4,0,1,1,1,1992,1990s,all_popular,valence,0.566
1301,Garbage,Stupid Girl - 2015 - Remaster,Garbage (20th Anniversary Super Deluxe Edition),1995-08-15,58,59,"['alternative dance', 'alternative rock', 'dance pop', 'dance rock', 'electronic rock', 'lilith', 'permanent wave', 'pop rock', 'rock']",1,-4.798,0,0.0342,0.00245,0.000466,0.0494,119.95,audio_features,02bDwHxd8UuWJyeytiohaK,spotify:track:02bDwHxd8UuWJyeytiohaK,https://api.spotify.com/v1/tracks/02bDwHxd8UuWJyeytiohaK,https://api.spotify.com/v1/audio-analysis/02bDwHxd8UuWJyeytiohaK,257758,4,0,1,1,1,1995,1990s,all_popular,valence,0.671
1302,Crowded House,Weather With You,Woodface,1991-01-01,64,69,"['australian rock', 'mellow gold', 'permanent wave', 'pop rock', 'rock']",2,-12.878,1,0.0279,0.25,7.17e-06,0.214,93.982,audio_features,6tXnRSvuNgOq4QcxpIN54r,spotify:track:6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/tracks/6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/audio-analysis/6tXnRSvuNgOq4QcxpIN54r,224467,4,0,1,1,0,1991,1990s,all_popular,valence,0.891
1303,TLC,Creep,Crazysexycool,1994-11-15,67,67,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,92.94,audio_features,1aWV3uY3SIEZVbmv45oFWS,spotify:track:1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/tracks/1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/audio-analysis/1aWV3uY3SIEZVbmv45oFWS,268533,4,0,0,1,0,1994,1990s,all_popular,valence,0.797
1304,Janet Jackson,That's The Way Love Goes,Janet,1993-05-18,65,65,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",5,-6.789,1,0.0693,0.302,0.471,0.0718,97.675,audio_features,29rQJydAlO0uMyWvRIZxQg,spotify:track:29rQJydAlO0uMyWvRIZxQg,https://api.spotify.com/v1/tracks/29rQJydAlO0uMyWvRIZxQg,https://api.spotify.com/v1/audio-analysis/29rQJydAlO0uMyWvRIZxQg,265107,4,0,1,1,1,1993,1990s,all_popular,valence,0.582
1305,The Verve,Lucky Man,Urban Hymns (Remastered 2016),1997-09-29,65,53,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",2,-7.591,1,0.0305,0.255,0.000166,0.0913,75.989,audio_features,0bw1li9y32rw40HGodRShs,spotify:track:0bw1li9y32rw40HGodRShs,https://api.spotify.com/v1/tracks/0bw1li9y32rw40HGodRShs,https://api.spotify.com/v1/audio-analysis/0bw1li9y32rw40HGodRShs,293587,4,0,1,1,1,1997,1990s,all_popular,valence,0.211
1306,Cypress Hill,Insane in the Brain,Black Sunday,1993-07-20,66,74,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",11,-10.489,1,0.211,0.0291,0.186,0.0894,102.304,audio_features,1oTHteQbmJw15rPxPVXUTv,spotify:track:1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/tracks/1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/audio-analysis/1oTHteQbmJw15rPxPVXUTv,208267,4,0,0,1,1,1993,1990s,all_popular,valence,0.769
1307,Sophie B. Hawkins,Damn I Wish I Was Your Lover,The Best Of Sophie B. Hawkins,2003,46,50,"['lilith', 'new wave pop', 'pop rock']",2,-6.826,1,0.0496,0.281,1.49e-05,0.363,95.188,audio_features,0RmEn2jcbyrLV4em3bnDZJ,spotify:track:0RmEn2jcbyrLV4em3bnDZJ,https://api.spotify.com/v1/tracks/0RmEn2jcbyrLV4em3bnDZJ,https://api.spotify.com/v1/audio-analysis/0RmEn2jcbyrLV4em3bnDZJ,323400,4,0,1,0,1,2003,2000s,all_popular,valence,0.42
1308,Incognito,Always There - Edit,90s Soul,2001-01-01,48,47,"['brit funk', 'modern funk']",1,-10.399,1,0.0332,0.00565,0.00105,0.333,116.822,audio_features,6BxLhB782dObX1y4kDJDIU,spotify:track:6BxLhB782dObX1y4kDJDIU,https://api.spotify.com/v1/tracks/6BxLhB782dObX1y4kDJDIU,https://api.spotify.com/v1/audio-analysis/6BxLhB782dObX1y4kDJDIU,205813,4,0,0,1,1,2001,2000s,all_popular,valence,0.45
1309,The Presidents Of The United States Of America,Peaches,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,1995,57,65,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rap rock', 'rock']",1,-4.199,0,0.0481,0.0146,0.000387,0.0673,94.267,audio_features,3VEFybccRTeWSZRkJxDuNR,spotify:track:3VEFybccRTeWSZRkJxDuNR,https://api.spotify.com/v1/tracks/3VEFybccRTeWSZRkJxDuNR,https://api.spotify.com/v1/audio-analysis/3VEFybccRTeWSZRkJxDuNR,171693,4,0,1,0,1,1995,1990s,all_popular,valence,0.594
1310,Depeche Mode,Enjoy the Silence,The Singles 86-98,1998-09-28,71,71,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",0,-5.744,0,0.0286,0.2,0.000177,0.0782,112.788,audio_features,6WK9dVrRABMkUXFLNlgWFh,spotify:track:6WK9dVrRABMkUXFLNlgWFh,https://api.spotify.com/v1/tracks/6WK9dVrRABMkUXFLNlgWFh,https://api.spotify.com/v1/audio-analysis/6WK9dVrRABMkUXFLNlgWFh,255133,4,0,1,0,1,1998,1990s,all_popular,valence,0.752
1311,Wamdue Project,King Of My Castle - Roy Malone's King Mix,King of My Castle (Nicola Fasano & Steve Forest Mixes),2009,47,48,"['disco house', 'vocal house']",10,-9.038,0,0.0783,0.0438,0.633,0.0604,125.02,audio_features,6YeFYgc7H0ACm4IZ4Zro24,spotify:track:6YeFYgc7H0ACm4IZ4Zro24,https://api.spotify.com/v1/tracks/6YeFYgc7H0ACm4IZ4Zro24,https://api.spotify.com/v1/audio-analysis/6YeFYgc7H0ACm4IZ4Zro24,299333,4,0,0,1,1,2009,2010s,all_popular,valence,0.764
1312,Smash Mouth,Walkin' On The Sun,Fush Yu Mang (20th Anniversary Edition),1997-07-08,65,67,"['alternative rock', 'pop rock']",6,-5.598,1,0.0316,0.346,0.0,0.148,123.067,audio_features,4TQeNHx85xcP9YRkvJC6K1,spotify:track:4TQeNHx85xcP9YRkvJC6K1,https://api.spotify.com/v1/tracks/4TQeNHx85xcP9YRkvJC6K1,https://api.spotify.com/v1/audio-analysis/4TQeNHx85xcP9YRkvJC6K1,207787,4,1,0,0,0,1997,1990s,all_popular,valence,0.968
1313,Tasmin Archer,Sleeping Satellite,Great Expectations,1992-10-19,44,62,['new wave pop'],5,-9.864,0,0.027,0.171,0.000225,0.258,96.075,audio_features,3WSyYBhLZRLbQo2tJgFvSR,spotify:track:3WSyYBhLZRLbQo2tJgFvSR,https://api.spotify.com/v1/tracks/3WSyYBhLZRLbQo2tJgFvSR,https://api.spotify.com/v1/audio-analysis/3WSyYBhLZRLbQo2tJgFvSR,281853,4,0,1,0,1,1992,1990s,all_popular,valence,0.749
1314,Primal Scream,Rocks,Give Out But Don't Give Up (Expanded Edition),1994-03-28,55,60,"['alternative rock', 'big beat', 'britpop', 'dance rock', 'new wave', 'rock', 'scottish indie']",7,-4.164,1,0.0376,0.000247,0.00292,0.0318,127.671,audio_features,3rcjhifzy0XkdBHXL3xsfr,spotify:track:3rcjhifzy0XkdBHXL3xsfr,https://api.spotify.com/v1/tracks/3rcjhifzy0XkdBHXL3xsfr,https://api.spotify.com/v1/audio-analysis/3rcjhifzy0XkdBHXL3xsfr,216160,4,0,1,0,0,1994,1990s,all_popular,valence,0.935
1315,Skunk Anansie,Hedonism (Just Because You Feel Good),Stoosh,1996-04-01,53,63,"['british alternative rock', 'pop rock']",10,-9.488,1,0.0286,0.0874,0.000105,0.164,81.094,audio_features,2qRZm3cGCUPK40j3g0G5cN,spotify:track:2qRZm3cGCUPK40j3g0G5cN,https://api.spotify.com/v1/tracks/2qRZm3cGCUPK40j3g0G5cN,https://api.spotify.com/v1/audio-analysis/2qRZm3cGCUPK40j3g0G5cN,207360,4,0,1,1,1,1996,1990s,all_popular,valence,0.312
1316,Weezer,Buddy Holly,Weezer,1994-05-10,73,76,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",8,-4.606,1,0.0367,0.00271,0.00021,0.117,121.138,audio_features,3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/tracks/3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/audio-analysis/3mwvKOyMmG77zZRunnxp9E,159227,4,0,1,0,1,1994,1990s,all_popular,valence,0.771
1317,Nirvana,The Man Who Sold The World,MTV Unplugged In New York,1994-11-01,80,76,"['alternative rock', 'grunge', 'permanent wave', 'rock']",1,-8.937,0,0.0832,0.425,0.000142,0.257,115.102,audio_features,15VRO9CQwMpbqUYA7e6Hwg,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg,261093,4,0,1,1,1,1994,1990s,all_popular,valence,0.42
1318,Suede,Beautiful Ones,Coming Up - 20th Anniversary Edition (Audio Version),1996-09-03,51,56,"['britpop', 'pop rock']",8,-5.231,0,0.0391,0.0896,0.0,0.406,99.049,audio_features,5yWVfYEeQRPuFtytvkOgU1,spotify:track:5yWVfYEeQRPuFtytvkOgU1,https://api.spotify.com/v1/tracks/5yWVfYEeQRPuFtytvkOgU1,https://api.spotify.com/v1/audio-analysis/5yWVfYEeQRPuFtytvkOgU1,230867,4,0,1,0,0,1996,1990s,all_popular,valence,0.835
1319,Faith No More,Easy,Angel Dust,1992-06-08,61,56,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock']",10,-6.743,0,0.0339,0.339,0.000355,0.112,124.724,audio_features,4zzvMG8KrsykYtvFEJ99Cl,spotify:track:4zzvMG8KrsykYtvFEJ99Cl,https://api.spotify.com/v1/tracks/4zzvMG8KrsykYtvFEJ99Cl,https://api.spotify.com/v1/audio-analysis/4zzvMG8KrsykYtvFEJ99Cl,186960,4,0,1,1,1,1992,1990s,all_popular,valence,0.375
1320,Vanessa Paradis,Be My Baby,Vanessa Paradis,1992-01-01,58,56,"['chanson', 'french pop', 'nouvelle chanson francaise']",0,-8.045,1,0.0294,0.447,4.67e-06,0.117,129.062,audio_features,5UkoitnvaDUSsq7cVsOdOh,spotify:track:5UkoitnvaDUSsq7cVsOdOh,https://api.spotify.com/v1/tracks/5UkoitnvaDUSsq7cVsOdOh,https://api.spotify.com/v1/audio-analysis/5UkoitnvaDUSsq7cVsOdOh,221640,4,0,0,1,0,1992,1990s,all_popular,valence,0.963
1321,OMC,How Bizarre,How Bizarre (Deluxe),1996,50,66,"['nz pop', 'pop rock']",0,-6.255,1,0.0411,0.247,0.0,0.23,124.908,audio_features,46q5BtHso0ECuTKeq70ZhW,spotify:track:46q5BtHso0ECuTKeq70ZhW,https://api.spotify.com/v1/tracks/46q5BtHso0ECuTKeq70ZhW,https://api.spotify.com/v1/audio-analysis/46q5BtHso0ECuTKeq70ZhW,225700,4,0,0,1,0,1996,1990s,all_popular,valence,0.834
1322,Youssou N'Dour,7 Seconds (feat. Neneh Cherry),7 Seconds: The Best Of Youssou N'Dour,2004,51,58,"['afropop', 'mande pop', 'mbalax', 'world']",1,-9.621,0,0.0267,0.0838,1.79e-06,0.326,154.198,audio_features,76D5nfZbYzZYfUZKGy73jy,spotify:track:76D5nfZbYzZYfUZKGy73jy,https://api.spotify.com/v1/tracks/76D5nfZbYzZYfUZKGy73jy,https://api.spotify.com/v1/audio-analysis/76D5nfZbYzZYfUZKGy73jy,305773,4,0,1,1,1,2004,2000s,all_popular,valence,0.509
1323,The Verve,Bitter Sweet Symphony,Urban Hymns (Remastered 2016),1997-09-29,65,80,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",9,-6.006,1,0.0479,0.0335,0.0,0.406,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267,4,0,1,0,1,1997,1990s,all_popular,valence,0.518
1324,The Presidents Of The United States Of America,Lump,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,1995,57,68,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rap rock', 'rock']",6,-3.902,1,0.0386,0.00468,0.0,0.165,142.726,audio_features,2JdzB67NvIa90K4gEZPLeX,spotify:track:2JdzB67NvIa90K4gEZPLeX,https://api.spotify.com/v1/tracks/2JdzB67NvIa90K4gEZPLeX,https://api.spotify.com/v1/audio-analysis/2JdzB67NvIa90K4gEZPLeX,134200,4,0,1,0,0,1995,1990s,all_popular,valence,0.864
1325,Supergrass,Alright,I Should Coco,1995-05-15,57,73,"['alternative rock', 'britpop', 'modern rock', 'oxford indie', 'pop rock', 'rock']",4,-4.808,0,0.0775,0.000479,0.199,0.299,145.92,audio_features,5xC8uOesnn0udeXAYlAnoY,spotify:track:5xC8uOesnn0udeXAYlAnoY,https://api.spotify.com/v1/tracks/5xC8uOesnn0udeXAYlAnoY,https://api.spotify.com/v1/audio-analysis/5xC8uOesnn0udeXAYlAnoY,180880,4,0,1,0,1,1995,1990s,all_popular,valence,0.701
1326,Pulp,Disco 2000,Different Class,1995-10-30,60,65,"['alternative rock', 'britpop', 'new wave', 'permanent wave', 'pop rock', 'rock', 'sheffield indie']",7,-7.579,0,0.0725,0.0132,0.0,0.0561,133.11,audio_features,2aC8wwfrM0YeTAzzk8hxqC,spotify:track:2aC8wwfrM0YeTAzzk8hxqC,https://api.spotify.com/v1/tracks/2aC8wwfrM0YeTAzzk8hxqC,https://api.spotify.com/v1/audio-analysis/2aC8wwfrM0YeTAzzk8hxqC,273573,4,0,1,0,1,1995,1990s,all_popular,valence,0.544
1327,Blur,Song 2 - 2012 Remaster,Blur (Special Edition),1997-02-10,67,77,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",8,-6.903,1,0.0676,0.00178,0.00708,0.0753,129.802,audio_features,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160,4,0,1,0,0,1997,1990s,all_popular,valence,0.918
1328,Black Box,Ride on Time,Dreamland,1990-04-09,52,64,"['diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house']",9,-6.58,0,0.0323,0.00128,0.556,0.0535,119.031,audio_features,3pgainA2dH9c7e8JVYGRCN,spotify:track:3pgainA2dH9c7e8JVYGRCN,https://api.spotify.com/v1/tracks/3pgainA2dH9c7e8JVYGRCN,https://api.spotify.com/v1/audio-analysis/3pgainA2dH9c7e8JVYGRCN,272147,4,0,1,0,1,1990,1990s,all_popular,valence,0.62
1329,The KLF,Justified & Ancient,Solid State Logik 1,2021-01-01,43,54,"['acid house', 'ambient house', 'big beat', 'hip house']",10,-4.989,0,0.0626,0.00276,0.0132,0.427,111.134,audio_features,7E81YAfHOaSlnevLjKMghT,spotify:track:7E81YAfHOaSlnevLjKMghT,https://api.spotify.com/v1/tracks/7E81YAfHOaSlnevLjKMghT,https://api.spotify.com/v1/audio-analysis/7E81YAfHOaSlnevLjKMghT,228372,4,0,1,0,1,2021,2020s,all_popular,valence,0.515
1330,George Michael,"Fastlove, Pt. 1",Older,1996-05-13,71,64,['soft rock'],10,-7.522,0,0.072,0.052,0.00102,0.345,104.444,audio_features,6SaeXxdt0Id6ZzmX0ZGTQK,spotify:track:6SaeXxdt0Id6ZzmX0ZGTQK,https://api.spotify.com/v1/tracks/6SaeXxdt0Id6ZzmX0ZGTQK,https://api.spotify.com/v1/audio-analysis/6SaeXxdt0Id6ZzmX0ZGTQK,324667,4,0,0,1,1,1996,1990s,all_popular,valence,0.551
1331,Crash Test Dummies,Mmm Mmm Mmm Mmm,God Shuffled His Feet,1993-04-05,52,67,"['canadian rock', 'pop rock']",3,-7.72,1,0.0231,0.25,1.83e-05,0.0813,92.934,audio_features,31v2AQlx4pDI7kmnLxBkem,spotify:track:31v2AQlx4pDI7kmnLxBkem,https://api.spotify.com/v1/tracks/31v2AQlx4pDI7kmnLxBkem,https://api.spotify.com/v1/audio-analysis/31v2AQlx4pDI7kmnLxBkem,235173,4,0,1,1,1,1993,1990s,all_popular,valence,0.37
1332,Mark Morrison,Return of the Mack,Return of the Mack,1996-04-22,59,75,['british soul'],2,-5.379,1,0.108,0.00631,0.0,0.164,95.487,audio_features,3jDdpx9PMlfMBS5tOBHFm9,spotify:track:3jDdpx9PMlfMBS5tOBHFm9,https://api.spotify.com/v1/tracks/3jDdpx9PMlfMBS5tOBHFm9,https://api.spotify.com/v1/audio-analysis/3jDdpx9PMlfMBS5tOBHFm9,213093,4,0,0,0,1,1996,1990s,all_popular,valence,0.612
1333,Faithless,Insomnia - Radio Edit,Headliners,2007-06-15,59,54,"['big beat', 'downtempo', 'electronica', 'trip hop']",8,-7.305,1,0.0369,0.0602,0.265,0.379,126.822,audio_features,07sxccsfOMu3ZiNG31pn4d,spotify:track:07sxccsfOMu3ZiNG31pn4d,https://api.spotify.com/v1/tracks/07sxccsfOMu3ZiNG31pn4d,https://api.spotify.com/v1/audio-analysis/07sxccsfOMu3ZiNG31pn4d,215640,4,0,0,0,1,2007,2000s,all_popular,valence,0.53
1334,Toni Braxton,You're Makin' Me High,Secrets,1996-06-18,62,58,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",10,-8.663,0,0.0379,0.0118,2.12e-05,0.119,92.112,audio_features,5bJ796cOnGBzSN5bm4mwMj,spotify:track:5bJ796cOnGBzSN5bm4mwMj,https://api.spotify.com/v1/tracks/5bJ796cOnGBzSN5bm4mwMj,https://api.spotify.com/v1/audio-analysis/5bJ796cOnGBzSN5bm4mwMj,267440,4,0,0,1,0,1996,1990s,all_popular,valence,0.893
1335,Luniz,I Got 5 On It,Operation Stackola,1995-01-01,57,74,"['g funk', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap']",10,-7.899,0,0.361,0.209,0.0,0.125,173.926,audio_features,4IYKjN1DrYzxKXt0umJqsG,spotify:track:4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/tracks/4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/audio-analysis/4IYKjN1DrYzxKXt0umJqsG,253533,4,0,1,1,1,1995,1990s,all_popular,valence,0.58
1336,Fugees,"No Woman, No Cry",The Score (Expanded Edition),1996-02-13,64,63,"['east coast hip hop', 'gangster rap', 'hip hop', 'new jersey rap', 'rap']",0,-13.909,1,0.152,0.0134,3.97e-05,0.28,88.988,audio_features,5bUVHuzQh5mkvMPjUU074i,spotify:track:5bUVHuzQh5mkvMPjUU074i,https://api.spotify.com/v1/tracks/5bUVHuzQh5mkvMPjUU074i,https://api.spotify.com/v1/audio-analysis/5bUVHuzQh5mkvMPjUU074i,273093,4,0,0,1,1,1996,1990s,all_popular,valence,0.367
1337,Pearl Jam,Alive,Ten,1991-08-27,74,76,"['alternative rock', 'grunge', 'permanent wave', 'rock']",11,-6.069,0,0.0422,0.00752,0.000461,0.402,75.009,audio_features,1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/audio-analysis/1L94M3KIu7QluZe63g64rv,340907,4,0,1,0,1,1991,1990s,all_popular,valence,0.595
1338,Run–D.M.C.,It's Like That,The Greatest Hits,2002-09-10,61,64,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",7,-11.208,1,0.0427,0.0168,0.45,0.133,129.029,audio_features,0CtkjgZpkgnW7U6WmHsakD,spotify:track:0CtkjgZpkgnW7U6WmHsakD,https://api.spotify.com/v1/tracks/0CtkjgZpkgnW7U6WmHsakD,https://api.spotify.com/v1/audio-analysis/0CtkjgZpkgnW7U6WmHsakD,250627,4,0,0,0,1,2002,2000s,all_popular,valence,0.666
1339,Ini Kamoze,Here Comes the Hotstepper,Get The Party Started: Essential Pop and Dance Anthems,2009-10-02,56,51,"['dub', 'reggae', 'reggae fusion', 'roots reggae']",7,-5.329,1,0.383,0.0236,0.000256,0.194,200.73,audio_features,3PfyfmpzfcDqnokjBO93jy,spotify:track:3PfyfmpzfcDqnokjBO93jy,https://api.spotify.com/v1/tracks/3PfyfmpzfcDqnokjBO93jy,https://api.spotify.com/v1/audio-analysis/3PfyfmpzfcDqnokjBO93jy,249880,4,0,0,1,1,2009,2010s,all_popular,valence,0.451
1340,Macy Gray,I Try,On How Life Is,1999-07-03,59,72,"['neo soul', 'soul']",2,-7.284,1,0.0299,0.313,0.000582,0.0804,76.403,audio_features,5TAf4lnZCZTLlZHNZMLFLi,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/tracks/5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/audio-analysis/5TAf4lnZCZTLlZHNZMLFLi,239440,4,0,1,1,1,1999,2000s,all_popular,valence,0.736
